idx,search_step,accepted,distance,ler,ler_std,W,A_leq_dplus2,A_at_d,weighted_score
410,5,1,12,0.00095,9.742212228595261e-05,14,69,21,21.48
411,5,1,12,0.001,9.995048724743172e-05,14,69,19,19.5
412,5,1,12,0.00108,0.00010386743418626863,14,70,21,21.49
413,5,1,12,0.0013408733166209992,0.0001249539524050845,14,76,24,24.52
414,5,1,12,0.00097,9.844129167620196e-05,14,68,21,21.47
415,5,1,12,0.00098,9.894692468661695e-05,14,72,22,22.5
416,5,1,12,0.00112,0.00010577129986758579,14,71,23,23.48
417,5,1,12,0.0013344318221376438,0.0001243540768617929,14,73,25,25.48
418,5,1,12,0.00111,0.00010529857490915428,14,76,22,22.54
419,5,1,12,0.00095,9.74221222859526e-05,14,71,23,23.48
420,5,1,12,0.00107,0.00010338596561709362,14,73,19,19.54
421,5,1,12,0.00101,0.00010044849376172343,14,74,21,21.53
422,5,1,12,0.00112,0.0001057712998675858,14,74,26,26.48
423,5,1,12,0.0012771250249872287,0.00011901711120598432,14,70,23,23.47
424,5,1,12,0.00092,9.587297802967819e-05,14,75,21,21.54
425,5,1,12,0.00092,9.587297802967819e-05,14,75,24,24.51
426,5,1,12,0.00111,0.00010529857490915428,14,74,22,22.52
427,5,1,12,0.00094,9.690850278783138e-05,14,70,19,19.51
428,5,1,12,0.00111,0.00010529857490915431,14,76,23,23.53
429,5,1,12,0.00105,0.00010241620912140276,14,73,24,24.49
430,5,1,12,0.00112,0.00010577129986758579,14,77,24,24.53
431,5,1,12,0.00108,0.00010386743418626863,14,74,23,23.51
432,5,1,12,0.00095,9.742212228595262e-05,14,73,20,20.53
433,5,1,12,0.00101,0.00010044849376172343,14,71,21,21.5
434,5,1,12,0.00105,0.00010241620912140277,14,83,27,27.56
435,5,1,12,0.00094,9.690850278783138e-05,14,76,19,19.57
436,5,1,12,0.0013155937903973093,0.000122599729872799,14,76,21,21.55
437,5,1,12,0.00089,9.429829225218884e-05,14,76,28,28.48
438,5,1,12,0.0012500135871042076,0.00011649212484889486,14,71,20,20.51
439,5,1,12,0.0011,0.00010482370857825438,14,76,19,19.57
440,5,1,12,0.00114,0.00010671043937299999,14,72,21,21.51
441,5,1,12,0.00107,0.00010338596561709362,14,76,23,23.53
442,5,1,12,0.0012775932365325009,0.0001190607168447595,14,71,23,23.48
443,5,1,12,0.00097,9.844129167620195e-05,14,70,21,21.49
444,5,1,12,0.00096,9.793303788200938e-05,14,73,20,20.53
445,5,1,12,0.00097,9.844129167620195e-05,14,73,21,21.52
446,5,1,12,0.001,9.995048724743172e-05,14,82,26,26.56
447,5,1,12,0.00111,0.00010529857490915431,14,74,21,21.53
448,5,1,12,0.00096,9.793303788200938e-05,14,71,20,20.51
449,5,1,12,0.00095,9.742212228595261e-05,14,71,20,20.51
450,6,1,12,0.00089,9.429829225218884e-05,14,73,22,22.51
451,6,1,12,0.00091,9.535098278517732e-05,14,70,20,20.5
452,6,1,12,0.00105,0.00010241620912140277,14,75,23,23.52
453,6,1,12,0.0012394427991663925,0.0001165253296498204,14,72,25,25.47
454,6,1,12,0.0012458929634611567,0.00011713136235393878,14,73,21,21.52
455,6,1,12,0.00094,9.690850278783136e-05,14,80,14,14.66
456,6,1,12,0.00088,9.37674992918081e-05,14,69,23,23.46
457,6,1,12,0.00078,8.828359949582596e-05,14,78,19,19.59
458,6,1,12,0.00082,9.05171692751123e-05,14,75,23,23.52
459,6,1,12,0.00099,9.944997688777525e-05,14,79,18,18.61
460,6,1,12,0.00088,9.37674992918081e-05,14,75,20,20.55
461,6,1,12,0.00083,9.106697497962323e-05,14,76,21,21.55
462,6,1,12,0.001045,3.23095809150942e-05,14,79,22,22.57
463,6,1,12,0.00108,0.00010386743418626863,14,78,18,18.6
464,6,1,12,0.00104,0.00010192785631454694,14,73,21,21.52
465,6,1,12,0.00099,9.944997688777525e-05,14,78,17,17.61
466,6,1,12,0.00094,9.690850278783136e-05,14,71,27,27.44
467,6,1,12,0.00086,9.269676330325277e-05,14,83,15,15.68
468,6,1,12,0.00101,0.00010044849376172343,14,78,16,16.62
469,6,1,12,0.0011,0.00010482370857825435,14,77,25,25.52
470,6,1,12,0.00088,9.37674992918081e-05,14,75,20,20.55
471,6,1,12,0.001165092588773869,0.00010953938864336312,14,81,22,22.59
472,6,1,12,0.0012018591591240256,0.00011299403771854966,14,83,19,19.64
473,6,1,12,0.00108,0.00010386743418626863,14,76,18,18.58
474,6,1,12,0.00096,9.793303788200938e-05,14,78,19,19.59
475,6,1,12,0.00099,9.944997688777525e-05,14,74,19,19.55
476,6,1,12,0.00087,9.323367377283408e-05,14,69,23,23.46
477,6,1,12,0.00098,9.894692468661692e-05,14,67,23,23.44
478,6,1,12,0.00108,0.00010386743418626863,14,73,22,22.51
479,6,1,12,0.0012528132864729426,0.00011778156505051074,14,71,18,18.53
480,6,1,12,0.00106,0.0001029022346147006,14,76,21,21.55
481,6,1,12,0.0009,9.482610357859904e-05,14,75,20,20.55
482,6,1,12,0.00112,0.00010577129986758579,14,75,17,17.58
483,6,1,12,0.00093,9.639213616493382e-05,14,82,19,19.63
484,6,1,12,0.00098,9.894692468661695e-05,14,73,18,18.55
485,6,1,12,0.00082,9.051716927511229e-05,14,69,22,22.47
486,6,1,12,0.00095,9.74221222859526e-05,14,82,18,18.64
487,6,1,12,0.0009,9.482610357859904e-05,14,74,19,19.55
488,6,1,12,0.00097,9.844129167620196e-05,14,77,17,17.6
489,6,1,12,0.0009,9.482610357859906e-05,14,74,20,20.54
490,6,1,12,0.00093,9.63921361649338e-05,14,76,19,19.57
491,6,1,12,0.00097,9.844129167620195e-05,14,78,23,23.55
492,6,1,12,0.0011,0.00010482370857825435,14,72,19,19.53
493,6,1,12,0.00093,9.639213616493382e-05,14,69,21,21.48
494,6,1,12,0.00094,9.690850278783138e-05,14,73,16,16.57
495,6,1,12,0.00082,9.051716927511229e-05,14,74,19,19.55
496,6,1,12,0.00103,0.0001014371425807083,14,82,27,27.55
497,6,1,12,0.0011513459539869175,0.00010824769920943957,14,74,23,23.51
498,6,1,12,0.00109,0.00010434667163967822,14,74,26,26.48
499,6,1,12,0.001,9.995048724743172e-05,14,70,21,21.49
500,6,1,12,0.00107,0.00010338596561709362,14,71,22,22.49
501,6,1,12,0.00083,9.106697497962323e-05,14,73,18,18.55
502,6,1,12,0.00103,0.0001014371425807083,14,76,15,15.61
503,6,1,12,0.00089,9.429829225218884e-05,14,71,21,21.5
504,6,1,12,0.001157964851155403,0.00010886963977386452,14,69,19,19.5
505,6,1,12,0.00094,9.690850278783136e-05,14,77,19,19.58
506,6,1,12,0.0012083106106780441,0.00011360021399726595,14,80,16,16.64
507,6,1,12,0.00083,9.106697497962323e-05,14,77,18,18.59
508,6,1,12,0.00103,0.0001014371425807083,14,76,15,15.61
509,6,1,12,0.00084,9.161347024471511e-05,14,72,19,19.53
510,6,1,12,0.00103,0.0001014371425807083,14,82,15,15.67
511,6,1,12,0.0012000339832632428,0.00011282254408650506,14,76,19,19.57
512,6,1,12,0.000891,2.9836337060822487e-05,14,80,12,12.68
513,6,1,12,0.0011604263796750806,0.00010910093473050896,14,81,17,17.64
514,6,1,12,0.00102,0.00010094403348875539,14,75,17,17.58
515,6,1,12,0.00098,9.894692468661695e-05,14,74,16,16.58
516,6,1,12,0.00098,9.894692468661695e-05,14,81,16,16.65
517,6,1,12,0.0008,8.940738189209751e-05,14,76,14,14.620000000000001
518,6,1,12,0.00109,0.00010434667163967822,14,83,16,16.67
519,6,1,12,0.00075,8.657049118781436e-05,14,73,21,21.52
520,6,1,12,0.00094,9.690850278783136e-05,14,76,18,18.58
521,6,1,12,0.0014229766657012253,0.0001337679512877247,14,79,18,18.61
522,6,1,12,0.00099,9.944997688777525e-05,14,75,17,17.58
523,6,1,12,0.00088,9.37674992918081e-05,14,73,17,17.56
524,6,1,12,0.00098,9.894692468661695e-05,14,70,20,20.5
525,6,1,12,0.00088,9.37674992918081e-05,14,73,17,17.56
526,6,1,12,0.00091,9.535098278517732e-05,14,75,19,19.56
527,6,1,12,0.001,9.995048724743172e-05,14,78,16,16.62
528,6,1,12,0.0012264079271535398,0.00011530061120541248,14,70,20,20.5
529,6,1,12,0.0013289427260966718,0.00012493405273649092,14,77,19,19.58
530,6,1,12,0.00075,8.657049118781437e-05,14,83,15,15.68
531,6,1,12,0.00096,9.793303788200938e-05,14,81,15,15.66
532,6,1,12,0.00111,0.00010529857490915431,14,82,15,15.67
533,6,1,12,0.0009,9.482610357859906e-05,14,79,20,20.59
534,6,1,12,0.00103,0.0001014371425807083,14,72,18,18.54
535,6,1,12,0.00082,9.051716927511229e-05,14,79,15,15.64
536,6,1,12,0.00075,8.657049118781437e-05,14,79,15,15.64
537,6,1,12,0.00082,9.051716927511229e-05,14,76,14,14.620000000000001
538,6,1,12,0.00089,9.429829225218885e-05,14,78,15,15.63
539,6,1,12,0.0011581784824787069,0.00010888971344045986,14,73,17,17.56
540,6,1,12,0.00102,0.00010094403348875539,14,74,15,15.59
541,6,1,12,0.0013601184386321783,0.00012786290675277014,14,74,17,17.57
542,6,1,12,0.00104,0.00010192785631454694,14,78,16,16.62
543,6,1,12,0.00099,9.944997688777525e-05,14,79,18,18.61
544,6,1,12,0.0012509132773927867,0.0001176030491134708,14,73,16,16.57
545,6,1,12,0.00102,0.00010094403348875539,14,78,18,18.6
546,6,1,12,0.00094,9.690850278783138e-05,14,81,15,15.66
547,6,1,12,0.0014118470207529017,0.00013272243404662787,14,78,16,16.62
548,6,1,12,0.00091,9.535098278517732e-05,14,73,18,18.55
549,7,1,12,0.00104,0.00010192785631454694,14,77,17,17.6
550,7,1,12,0.00093,9.639213616493382e-05,14,79,14,14.65
551,7,1,12,0.00107,0.00010338596561709362,14,84,18,18.66
552,7,1,12,0.00098,9.894692468661695e-05,14,74,18,18.56
553,7,1,12,0.00107,0.00010338596561709362,14,69,18,18.51
554,7,1,12,0.00094,9.690850278783138e-05,14,76,16,16.6
555,7,1,12,0.00108,0.00010386743418626863,14,69,18,18.51
556,7,1,12,0.00108,0.00010386743418626863,14,83,17,17.66
557,7,1,12,0.00089,9.429829225218885e-05,14,77,17,17.6
558,7,1,12,0.00104,0.00010192785631454694,14,84,11,11.73
559,7,1,12,0.00101,0.00010044849376172343,14,72,17,17.55
560,7,1,12,0.00099,9.944997688777525e-05,14,76,20,20.56
561,7,1,12,0.00105,0.00010241620912140277,14,76,19,19.57
562,7,1,12,0.00111,0.00010529857490915428,14,77,19,19.58
563,7,1,12,0.00105,0.00010241620912140277,14,75,14,14.61
564,7,1,12,0.00105,0.00010241620912140276,14,78,15,15.63
565,7,1,12,0.00098,9.894692468661692e-05,14,80,20,20.6
566,7,1,12,0.00101,0.00010044849376172343,14,80,15,15.65
567,7,1,12,0.00086,9.269676330325277e-05,14,82,18,18.64
568,7,1,12,0.00095,9.74221222859526e-05,14,76,14,14.620000000000001
569,7,1,12,0.00096,9.793303788200938e-05,14,80,16,16.64
570,7,1,12,0.0009,9.482610357859906e-05,14,78,13,13.65
571,7,1,12,0.00095,9.74221222859526e-05,14,74,16,16.58
572,7,1,12,0.00095,9.74221222859526e-05,14,75,15,15.6
573,7,1,12,0.00106,0.00010290223461470062,14,80,14,14.66
574,7,1,12,0.00087,9.323367377283408e-05,14,80,17,17.63
575,7,1,12,0.00103,0.0001014371425807083,14,80,12,12.68
576,7,1,12,0.00094,9.690850278783138e-05,14,75,14,14.61
577,7,1,12,0.001245136186770428,0.00011758169362595412,14,80,15,15.65
578,7,1,12,0.00082,9.051716927511229e-05,14,71,16,16.55
579,7,1,12,0.00083,9.106697497962321e-05,14,77,17,17.6
580,7,1,12,0.00084,9.161347024471511e-05,14,80,14,14.66
581,7,1,12,0.00105,0.00010241620912140277,14,80,12,12.68
582,7,1,12,0.00108,0.00010386743418626863,14,77,13,13.64
583,7,1,12,0.0011,0.00010482370857825438,14,74,14,14.6
584,7,1,12,0.00108,0.00010386743418626863,14,74,15,15.59
585,7,1,12,0.00108,0.00010386743418626863,14,79,16,16.63
586,7,1,12,0.0011,0.00010482370857825435,14,76,19,19.57
587,7,1,12,0.00088,9.37674992918081e-05,14,74,18,18.56
588,7,1,12,0.00098,9.894692468661695e-05,14,74,17,17.57
589,7,1,12,0.00098,9.894692468661692e-05,14,89,17,17.72
590,7,1,12,0.00092,9.58729780296782e-05,14,79,15,15.64
591,7,1,12,0.000947,3.075880584652363e-05,14,79,12,12.67
592,7,1,12,0.0012159374660731734,0.00011482604021362898,14,81,16,16.65
593,7,1,12,0.000956,3.0904482184418154e-05,14,80,14,14.66
594,7,1,12,0.0011333508732873246,0.00010703142954822071,14,78,20,20.58
595,7,1,12,0.00103,0.0001014371425807083,14,77,13,13.64
596,7,1,12,0.0011,0.00010482370857825438,14,81,15,15.66
597,7,1,12,0.003599781441841031,0.0003395400504418821,14,82,20,20.62
598,7,1,12,0.00104,0.00010192785631454694,14,80,18,18.62
599,7,1,12,0.00105,0.00010241620912140277,14,76,22,22.54
600,7,1,12,0.00107,0.00010338596561709362,14,75,22,22.53
601,7,1,12,0.00086,9.269676330325277e-05,14,78,18,18.6
602,8,1,12,0.00098,9.894692468661695e-05,14,75,16,16.59
603,8,1,12,0.00106,0.00010290223461470062,14,80,15,15.65
604,8,1,12,0.001004,3.167006452461042e-05,14,82,14,14.68
605,8,1,12,0.006165024494963395,0.0005807575796193818,14,79,14,14.65
606,8,1,12,0.001051,3.240210562442583e-05,14,83,15,15.68
607,8,1,12,0.00099,9.944997688777525e-05,14,73,19,19.54
608,8,1,12,0.0012017425266636623,0.00011348635219886247,14,81,13,13.68
